2020-03-22,15:44:46,Stronger together. Some much-needed supplies have arrived! Thank you @elonmusk and @Tesla for your generosity and being part of #TeamLA. #coronavirus  https://t.co/3kJXCrXUu3,1.0,2944.0
2020-12-07,19:44:47,本日総資産が約4500万円を突破しました。私のPFは99% $TSLA です。  https://t.co/K7cC2DEYTw,0.0,1012.0
1/23/2022,11:34:10,$TSLA will triple in 2022 🚀🌕  https://t.co/b7Sovwu2se,2,1702.0
12/19/21,17:53:50,@GailAlfarATX @peterdog15 @Tesla Tesla will hold a Giga Texas grand opening party with factory tours for the community in early 2022,2,15426.0
2022-04-02,00:00:11,excited to try out the @Tesla bot! comment what you guys want me to test out with it!  https://t.co/o299JbUYkT,1.0,42763.0
3/1/2022,20:29:42,Who wants $TSLA back above $1000? 🙋‍♂️,2,2244.0
1/30/2022,23:20:37,Take you home and be your “home”. #tesla @elonmusk @Tesla  https://t.co/orgAly0KAh,1,2885.0
12/6/21,11:00:47,Tesla FSD 10.6 is a huge improvement. Amazing @elonmusk ! We’re getting there… $TSLA,2,1563.0
2022-04-07,18:23:43,Made it to this massive giga factory. On the way in. #CyberRodeo $tsla #tesla  https://t.co/w6odBILJ44,1.0,734.0
1/26/2022,20:21:35,"Tesla's Q4 operating margin was 18.0% excluding CEO payroll tax and performance award recognition, two items which will have a negligible impact on 2022 results. $TSLA",2,1820.0
2020-07-23,19:55:59,"@Tesla We are actually looking for revolutionary actuaries for Tesla Insurance! Please inquire, if interested.",1.0,20019.0
2022-04-08,20:08:25,"""We're proving that #bitcoin mining can fund green energy infrastructure,"" says Blockstream CEO @adam3us discussing their fully solar-powered mining project with @blocks and @Tesla   https://t.co/Ke6Hyl4uup",1.0,1664.0
2020-11-16,17:17:01,BREAKING: $TSLA added to S&amp;P,1.0,1347.0
1/31/2022,18:56:23,My car is made by the same brilliant minds that make a 16 story tall rocket going faster than a bullet do a backflip and land back on earth to be reused! That is f*cking magic! 🤯🤯🤯 🙌🏽 @SpaceX @elonmusk @Tesla also this car is made in the USA and leads the EV revolution. @POTUS,1,1871.0
2020-12-21,13:51:54,"As @tesla joins the S&amp;P today, I have a special treat for you guys and yes, that includes you, @elonmusk. 3pET, I'll reveal where you can 'come along w/me' as I test drove a $TSLA Model Y. See u @FoxBusiness @ClamanCountdown in an hr!",1.0,1137.0
2022-04-08,11:48:08,$TSLA investors won’t add much to valuation for dedicated robotaxi or bots since not clear either can be monetized.  It’s hard to assess incremental revs of dedicated robotaxis vs current M-3s w/ L4 autonomy. Bots are just concepts at this point so can’t quantify volume or price.,0.0,1103.0
2020-04-05,19:25:12,"@Tesla I’m a Pulmonary/Critical Care Doc on the Front Lines in ICU in Louisiana. So happy to see this as a Tesla Owner/MD! If I can help in ANY WAY, please let me know!",1.0,1266.0
2020-06-10,12:45:29,My @Tesla had a messy encounter with a semi truck today.😬 I'm grateful to report that no one was hurt. #CarAccident  https://t.co/crBgxHl7Ra,1.0,3386.0
2022-03-08,14:59:40,"Seriously, if Biden were a strong leader, he would pair banning Russian oil with new incentives to accelerate EV use. This seems such a no brainer. $TSLA",1.0,3072.0
2022-04-08,00:25:28,It was epic. #cyberrodeo $tsla #tesla  https://t.co/Q4tLKo7OeC,1.0,1793.0
3/3/2022,10:06:30,Giga Berlin given final approval. Giga Texas starts manufacturing. Giga Shanghai expanding by 170%  $TSLA share price down 1.5%. 🤣,0,1460.0
2022-04-02,13:47:26,Since lots of idiots outside so:  Q4 2021 - 308k No Chinese Holidays  No lockdown   Q1 2022- 310k Chinese holidays - 7 days  Lock down - 6 days   13 days shutdown and STILL BEAT consensus est. &amp; Q4  Easy to understand now? $TSLA,2.0,1483.0
1/20/2022,23:38:37,@henshaw @Tesla in fairness you can't account for or predict every design need in the future. nobody knew about cold weather,1,1668.0
2022-03-23,11:26:47,"Tesla up $44 to well over a grand. Seems like the market just realized they doubled production. In LA, teslas are every third car now. Everywhere.  Global domination Stage one! wait till the master plan part 3 is revealed. $tsla",2.0,2211.0
2/3/2022,23:45:09,"Wait… $TSLA delivered 4x LESS vehicles than Ford, but made 50% more profits than Ford? Wow.🤯🤯🤯",2,2380.0
2020-05-14,21:21:14,Thanks Elon.   Oh I just followed you so feel free to shoot me a quick Dm next time before you say $tsla stock is too high.   I’ve been daytrading to pass the time.  Not going great.   (Earmuffs SEC),1.0,46355.0
12/22/21,21:30:15,"BREAKING: Tesla has filed two Form 4's tonight, showing Elon Musk sold another 934k $TSLA shares today as part of his 10B5-1 plan.  Filing:  https://t.co/6VxzIngzwP  https://t.co/zMb4AQn8SU",0,1433.0
2020-12-06,08:52:39,"I got to drive a @tesla for the first time yesterday, it was incredible! The ride was so smooth, quiet, and the enhanced AP was so cool! I cannot wait to eventually own a Tesla of my own, thank you @elonmusk!   EV’s are amazing!  https://t.co/P6lxjYt4Bk",1.0,2688.0
11/26/21,7:18:19,What do you guys think of this design? #Tesla $TSLA #design #Cybertruck #FSDBeta  https://t.co/MoKKx7rsbV,1,2061.0
12/31/21,11:42:31,Should be some upside to my estimates if Tesla did sell 70k in China in December. $TSLA,2,1844.0
2022-04-08,12:41:23,Blockstream CEO @adam3us was just interviewed by @CNBC's @KenzieSigalos to talk about our fully solar-powered #Bitcoin mining project with @blocks and @Tesla. ☀️  https://t.co/I37Fs3koUJ,1.0,895.0
12/2/21,12:13:04,"The real $TSLA Cybertruck will blow minds. That 2019 version we saw at the unveiling doesn't hold a candle to the final design.  That's all I can say...  That, and I hope you own a lot of $TSLA  https://t.co/7tBZ1O9RML",1,1819.0
2020-09-23,06:39:02,Am i the only one to think that 0-60 under 2 secs @ $139k is god damm cheap?   @Tesla  https://t.co/bmnOmX7gMq,1.0,1190.0
2022-03-26,19:05:02,"Very excited to take delivery of the 2022 #ModelXPlaid to pair w/a #ModelSPlaid . Interior is like a larger spaceship vs the S. Tight build quality, clean lines, so quiet. This feels nothing like the prior Model X. Pedal to the floor literally shifts organs… 🚀 🤯 Bravo $tsla  https://t.co/q9HBGRp4GH",1.0,1671.0
2022-04-06,19:57:44,🤠🥳 $TSLA #Tesla @Tesla #CyberRodeo  @elonmusk 🤠  https://t.co/8Ql6JJdF6M,1.0,3650.0
2020-08-16,13:52:25,"@EuricSanti @luisabinader @Tesla Thank you, Tesla is most honored!",1.0,30419.0
2020-10-05,06:57:15,"BREAKING: Tesla in talks with Karnataka government for a Giga factory in India  $TSLA's worldwide expansion is just now beginning! Every country needs to transition to sustainable transportation, renewable energy generation and battery storage. This century belongs to @elonmusk",1.0,2701.0
11/30/21,19:31:03,BREAKING: Tesla has launched TSLAQ Tears for only $420.69  • For decorative purpose only (TSLAQ tears are toxic) • Dry aged for 69 days • Recycled glass bottle • Includes one stock split  • Available for as long as $TSLA goes up  @elonmusk  https://t.co/c2NxyfBDYK,2,3242.0
2022-04-08,00:29:45,So honored @mayemusk signed my microphone at @elonmusk’s epic #CyberRodeo! $TSLA  https://t.co/IyckcjsVbv,1.0,1244.0
2020-10-21,16:15:22,"Tesla $TSLA crushes Q3 earnings with record profit, accelerates global growth  https://t.co/Hwkf4IWiWk",2.0,1590.0
2022-03-30,02:22:19,Will the @Tesla robot have feelings @elonmusk?  @WholeMarsBlog  https://t.co/c00pGsPUjO,1.0,1909.0
2022-03-25,11:30:53,. @Tesla Giga Texas looks incredible this morning!   So exciting and incredible that it will be opening very soon @elonmusk   📷 @JoeTegtmeyer  https://t.co/o4Ka7YH0ue,1.0,3194.0
2020-05-01,11:39:07,The Musk tweet on the stock price is a material statement by anyone’s standard. How is this not a clear violation of his Agreement? What is going on here? $TSLA,1.0,1047.0
2020-06-19,13:02:45,Tesla Giga Berlin 🇩🇪 Demonstrates Faster Factory Construction Than Giga Shanghai 🇨🇳  @Tesla @elonmusk lightning speed ⚡️ #Tesla #GigaBerlin #GigaShanghai   https://t.co/x3o502mFvk,1.0,1682.0
2/20/2022,3:16:57,"@WholeMarsBlog @teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Yes, in the air",1,2611.0
12/14/21,11:12:20,Market still selling off. Elon keeps selling tesla and giving long term investors a real holiday discount. $tsla,1,1818.0
2020-04-02,05:55:29,"@elonmusk @Tesla Hello, @elonmusk I'd be grateful if I'll be given the opportunity to ensure effective distribution in my country Nigeria, else the ventilators will only be made available to the rich and not to isolation centres and facilities that need it.  Thank you",1.0,1119.0
2020-07-01,18:22:35,@mojosusan @GovStitt @Tesla I love Texas! Starship production complex is in Boca Chica &amp; SpaceX engine development has been in McGregor for almost 18 years.,1.0,1782.0
2020-03-22,20:01:40,@uwdrwaldorf @Tesla @omead_a @UWMedicine Thanks for taking delivery in your garage! Let us know if there’s anything else you need.,1.0,2406.0
2020-09-27,20:58:18,"@brian_heide @Tesla What about a heavy duty, paintball machine gun mounted on the bed rails?",1.0,4719.0
2022-03-28,11:07:56,Everyone panic buying $TSLA now. Bitch where were you when it dropped to the $600s??!,2.0,2822.0
1/30/2022,14:43:44,@GailAlfarATX @POTUS @Tesla @JohnnaCrider1 @SawyerMerritt @WholeMarsBlog @teslaownersSV @TeslaOwnersEBay @Kristennetten @live_munro @BillyM2k @Grimezsz 🔥🔥,1,9952.0
2020-12-07,14:14:12,$TSLA stock is up one full Gordon today.,2.0,1322.0
1/29/2022,15:42:53,Tesla $TSLA has become a very profitable company very quickly 👀  https://t.co/JQNs2PBni2,2,2781.0
1/29/2022,21:05:28,This is incredible insight from a current Tesla employee $TSLA  https://t.co/RKRr4s0d7w,1,1985.0
2022-03-22,04:20:08,"Dear $TSLA haters that we’re making fun of me when Tesla went below 800, thank you for selling your shares to me and my friends and see you at $1000",2.0,2152.0
2020-12-18,10:03:25,I recently found out that $TSLA has a market cap of over $600 billion. This makes sense because the share price is $660 and there are 948 million shares outstanding. I learned how to do this calculation in CFA Level 1.,1.0,1146.0
2020-10-16,18:00:03,"I think eventually Tesla could capture 30-50% of the global auto market. 🤯  Pssst, don't tell the shorts.  @elonmusk $TSLA",1.0,1414.0
1/25/2022,18:17:28,@McDonalds @Tesla minting this as an NFT,1,1892.0
2020-08-20,13:32:51,"Tesla stock $TSLA hits $2,000 per share for the first time  https://t.co/L9NcRriJvR",2.0,1544.0
2020-03-31,07:57:17,Happy Birthday Tesla Model 3! 4 years ago today it was unveiled and became the “iPhone moment” of the car industry @tesla ⁦@elonmusk⁩  https://t.co/eS37SJo6Uc,1.0,1456.0
2020-10-17,11:52:18,"Some people have been saying ""the Tesla growth story is over"" for years now and I cannot underscore enough their wrongness. So I made this chart. 🤓 $TSLA @elonmusk  https://t.co/itYR63Y3SJ",1.0,3889.0
2020-03-10,15:24:42,Tesla Topped 1st Place 🏆🥇 in Consumer Reports Owner Satisfaction Survey 👏🏻👏🏻👏🏻  $TSLA #Tesla  @elonmusk @Tesla  https://t.co/0OTGhjQdz3,1.0,10902.0
2020-06-12,18:10:17,Delivery day!!!!  @Tesla @elonmusk  https://t.co/g2csNtpClz,1.0,2439.0
2020-11-18,18:34:26,@shifthappends @Tesla A lot of my brain space is spent dealing with both units!,1.0,1911.0
1/30/2022,13:23:49,Full disclosure: I bought and more than doubled my $TSLA holdings on Friday.,2,1204.0
2020-04-05,21:46:34,Fantastic!!! @Tesla #Ventilators 🙏🙏🙏👏👏👏,1.0,1036.0
12/24/21,2:21:41,Those of u trying out the Christmas lightshow park close to the wall and check out the Easter egg! Happy holidays! 🎄🎉 @tesla @elonmusk  https://t.co/l5qNru6EiY,1,3290.0
12/6/21,10:27:44,I don’t keep a track of the average cost of my $TSLA shares. I keep a track of the total number of my $TSLA shares.,2,1440.0
2020-08-17,16:01:23,"New ATH closing price at $1,835.64   $TSLA",1.0,1101.0
2022-04-05,00:31:12,I had zero disengagements drives today with $TSLA FSD Beta 🇨🇦 10.11.2. The car drove itself out of a parking lot &amp; onto the road &amp; stopped in front of my garage. The future is already here. @elonmusk @WholeMarsBlog 🤯🤯🤯,1.0,1162.0
2020-07-13,11:29:23,"420,000 Robinhood traders own $TSLA  Funding secured @elonmusk  https://t.co/x5eSTv0Q2G",1.0,978.0
2/2/2022,9:30:46,View a breakdown of your charging history and gas savings in the Tesla app,1,6305.0
2022-03-21,11:17:55,"I now have $100,000 in $TSLA. That’s a good start! Wake me up in 10 years when I’ll be 30.",1.0,2024.0
2020-04-20,14:16:35,Can't wait to buy a $TSLA to save on gas prices.,1.0,2427.0
1/15/2022,17:28:23,My son Jack got his @Tesla! #CyberQuad  https://t.co/ToXjyHm0I4,1,5195.0
12/3/21,6:41:52,"In Camp Mode, your Tesla will maintain airflow, temperature, interior lighting, as well as play music &amp; power devices",1,12461.0
2022-04-06,18:18:58,Friend of a friend of a friend just sent me this. One of the clearest pictures of the CT that I’ve seen. The next 48 hrs are gonna be insane. 👀 @Tesla #Cybertruck #CyberRodeo #GigaTexas  https://t.co/GF3s7rW9pQ,1.0,3194.0
2020-11-18,13:12:49,I bought $1 million of Tesla $TSLA.  I think Elon will do well!,1.0,29622.0
11/28/21,10:57:06,* TESLA TO START PRODUCTION IN GERMANY IN DECEMBER | AUTOMOBILWOCHE  $TSLA,2,1968.0
1/28/2022,15:57:25,Woohoo! Just received my @Tesla coffee mug in the mail! It’s fun paying with #Dogecoin! 🥳🐕🪙☕️  https://t.co/QT93XPExjP,1,3882.0
11/24/21,15:46:48,"Since Tesla’s 2010 IPO it has declined:   10% 12 times  25% 8 times  30% 5 times  40% 2 times  50% 1 time  $TSLA return since IPO:   +29,035%  Volatility is the price we pay for outperformance  Trust your stocks and hold for years",2,2387.0
