2022-03-22,06:47:53,what a privilege ! $TSLA #GigaBerlin  https://t.co/bxgX5XP7kI,1.0,2771.0
2020-05-06,12:19:17,@InSpaceXItrust @Space_Station @Tesla @SpaceX @Commercial_Crew That was the whole company back then. Grew organically from a simple mariachi party in El Segundo.,1.0,10996.0
2020-12-23,20:39:43,Elon Musk has founded/co-founded 7 multi-billion dollar companies/organizations. THAT’S INSANE! $TSLA 📈🚀  • PayPal (1999) • SpaceX (2002) • Tesla (2003) • Solar City (2006) • OpenAI (2015) • Neuralink (2016) • Boring Company (2017)  https://t.co/AyUZv234Eg,1.0,2466.0
1/27/2022,14:20:52,It's almost like the US government is going out of their way to not mention @elonmusk and @Tesla Why 😂🤷‍♂️ it makes zero sense,1,1762.0
2/15/2022,19:51:54,"i don't care if you're a tesla bull, bear, fan, stan, critic or hater or anything in between -- if you're a jerk or bot-like on twitter you'll likely end up blocked. i don't owe you or anyone else an explanation. i don't use any block lists. i use &amp; recommend @blockpartyapp_",1,79.0
11/18/21,11:13:00,"Jim Cramer: Tesla could be like Amazon, and there is no second Amazon. $TSLA  https://t.co/hMQP2BHPRD",2,1746.0
11/3/2021,16:08:04,"Tesla bulls, now I have 7,195,611 physical shares of Tesla, bought recently 184,000 more shares. Thus, 105,000 shares more to go by January 2022. Promise made, promise kept.",1,980.0
11/25/21,2:05:20,"2021.40.6 release notes! Waypoints finally, thanks @elonmusk and @Tesla!  https://t.co/W23dq9HJH1",1,5252.0
1/28/2022,15:57:25,Woohoo! Just received my @Tesla coffee mug in the mail! It’s fun paying with #Dogecoin! 🥳🐕🪙☕️  https://t.co/QT93XPExjP,1,3882.0
2022-03-26,09:53:21,Giga Berlin is operational for a few days and it’s capacity is already sold out for the coming 3 months. The persistent  increase in Tesla demand is quite a unique situation in the industry. Difficult to explain. $tsla,1.0,1624.0
12/22/21,11:04:50,“I’ve always thought that the fundamental good of @Tesla should be measured by the number of years by which it accelerates the transition to sustainable transport &amp; energy.”  https://t.co/LkXK3hYxmS,1,2529.0
2020-07-22,16:34:44,$TSLA is still not making any money actually selling cars. Regulatory credit sales &gt; EBIT in the 2Q.,0.0,931.0
12/1/21,14:00:54,"I’m getting more than the usual # of calls from the media looking for info on $TSLA. Not sure if it’s rumors about a potential 12/9 event, but greater than normal incoming activity.",2,1459.0
2020-10-02,11:47:40,"Over the last 9 months, Tesla has delivered more vehicles than they did in the 10 year span of 2008 - 2017. $TSLA @elonmusk",2.0,2678.0
2020-10-14,02:02:59,"@Kristennetten @boringcompany @Tesla We simplified this a lot. It’s basically just Teslas in tunnels at this point, which is way more profound than it sounds.",1.0,8237.0
2020-05-15,21:50:14,"Today, I sent a letter to @elonmusk explaining why moving  @Tesla and @SpaceX to #Houston makes perfect sense.   We are the energy capital and named #SpaceCity for a reason. We are a global center for becoming the next frontier when it comes to imagination and innovation.  https://t.co/dIPWnm09Pu",1.0,1086.0
2022-03-08,19:31:23,"PMs are scrambling to reposition portfolios to find names where earnings can increase with rising oil prices, higher int rates, and slowing growth. With 3-6 mo wait lists, $TSLA can raise prices to offset rising commodity prices, and demand for TSLAs will rise as oil prices soar.",2.0,1460.0
11/6/21,15:40:36,@elonmusk My entire 401k is in $TSLA plz don’t sell,0,2189.0
2020-12-07,14:47:57,Imagine not already owning $TSLA and having to buy at S&amp;P 500 inclusion.,1.0,1475.0
11/10/21,7:50:04,"BOA analyst John Murphy raised his $TSLA PT to $1,200 from $1,000 this morning, and reiterated his Buy rating.",1,1533.0
11/2/21,8:19:28,"The 2nd Gen Tesla Roadster was unveiled 4 years ago.  A $250,000 wire transfer was required to reserve a Founders Series Roadster.  If that $250,000 was invested into $TSLA instead it would be worth around $4,000,000 today.",1,1176.0
2020-06-30,11:40:52,$TSLA just crossed $200B market cap,1.0,1524.0
2020-12-18,13:52:03,🤗 this made my day! Thanks for the shoutout @BLSmith2112 and congrats on your $TSLA :) 🎉 So inspiring to see retail investors be at the forefront and ahead of the curve. Tesla was a grassroots success story :) can’t stop smiling @elonmusk,1.0,1810.0
2020-10-07,18:57:16,"I forgot about this picture I took in 2019! Now that the @tesla Model X is the official vehicle for @SpaceX launching @NASA astronauts, should I put this image up in my webstore which features the Model X, the VAB and the ISS flying overhead?! (Poll below)  https://t.co/qYlu61D8t9",1.0,2331.0
10/21/2021,10:43:18,"When we hit $900 earlier in the year, there was a lot of froth. $TSLA bears felt vindicated when it dropped down to $550. But now, 6 months later, we're back and Tesla's outlook/performance keeps getting better. This is a good opportunity for some bearish self-reflection.",2,509.0
12/11/21,10:27:40,"It’s been a rough couple weeks for L/T $TSLA investors, especially those of us who get judged on S/T performance. While others have cut back, we remain confident in our TSLA investment. Once Elon stops selling, and Berlin/Austin open, FY’22 EPS ests could jump 30-40%. $1,400 PT.  https://t.co/bkPLyCq3Un",0,1574.0
2020-12-22,15:58:26,@elonmusk @wintonARK Surely he regrets it now.  Make him regret it more.  $tsla,1.0,2109.0
12/24/21,13:22:02,"Just wow. #FSDbeta 10.8 is awesome. Very impressed, super smooth and confident. #Tesla #Model3 $TSLA @elonmusk  https://t.co/7QLGIKqyx2",1,2076.0
2020-07-27,18:06:40,Nikola @Tesla literally wanted to give everyone free energy,1.0,1695.0
1/17/2022,13:11:07,$TSLA climbed from #13 to #1 selling U.S. luxury brand in 4 years. 🤭  https://t.co/dD3EG9wX05,2,1868.0
2020-07-02,11:14:57,Took delivery of my Model Y this week in Texas.  By far the best Tesla vehicle and at an amazing price.  True game changer car from the USA.  This is our 4th Tesla. @Tesla @elonmusk  https://t.co/xNFqfynFNt,1.0,17608.0
2020-03-17,22:23:04,"Tesla Cybertruck, which has impressive features, is perhaps the most versatile vehicle. It can be suitable for almost any person or service duty❤️  @Tesla @elonmusk 🤘🏼🔥 #Tesla #cybertruck   https://t.co/pZx1FCEBuz",1.0,4048.0
4/18/2022,16:00:59,"In our Tesla valuation article, we outline:  ▪️Example Bear &amp; Bull Outcomes ▪️Key Model Assumptions ▪️Key Updates to ARK’s 2021 Tesla Model ▪️Business Opportunities Not Included In The Model ▪️Risks and Limits Associated With Our Assumptions ▪️And more!  https://t.co/l8idQc5mGs",1,318.0
12/20/21,14:32:55,Gonna stick my neck out and call $tsla BOTTOM!   See if this ages well 😂,1,2834.0
11/3/21,15:56:42,Today’s $tsla was like good sex. It started out soft and gradually got rough and hard and then ended with a bang.,2,1438.0
2022-03-22,15:19:57,teslaaaaaaa....... for the win $TSLA - lets hit $1000 again!,2.0,1747.0
2022-04-08,08:25:49,Wedbush says $TSLA Giga Texas will be the heart and lungs of future US electric vehicle production,2.0,1669.0
2022-04-05,16:18:42,"Was offered a couple plus ones so I’ll see some of y’all at the Cyber Rodeo event! This will actually be my first @Tesla event ever and my first time meeting people from the community in person, so should be fun! 🤠  https://t.co/l8tJUAFBOb",1.0,2802.0
2022-04-04,09:03:13,NEWS: Cowen analyst Jeffrey Osborne raised the price target on $TSLA to $790 (from $660) while maintaining a Market Perform rating.,2.0,642.0
2020-06-08,22:00:25, https://t.co/MROOCn4w9f,1.0,17050.0
2020-03-10,00:36:30,Excited to announce that I'll be working on the autopilot team @Tesla this summer! @elonmusk 🚗🎉,1.0,3569.0
2/3/2022,16:03:59,"Today was the worst day for the Nasdaq so far this year, -3.7%   $TSLA only -1.6%, not bad",0,1717.0
11/20/21,22:51:12,"$40,000 markup for a Toyota RAV4! A Toyota Rav4 shouldn’t cost $96,000.  This is why dealerships suck! @Tesla business model is superior in every way to this bs.  https://t.co/JKA4C6FXJ1",1,1943.0
1/19/2022,13:27:39,"Tesla Model X is the quickest accelerating SUV in production today:  - 0-60 mph: 2.5s - 1/4 mile: 9.9s - 1,020 horsepower - Towing Capacity: 5,000 lbs - Drag Coefficient: 0.24 Cd - Supercharge up to 175 miles in 15 minutes⚡  @Tesla @elonmusk  https://t.co/10PaX02gMI",1,3445.0
2/15/2022,18:48:22,"@heydave7 Taylor Ogan, the so-called “Tesla bull”, featured in the article, should be removed from the Beta program.  https://t.co/h9oZFwkNQj",1,505.0
2020-10-22,01:29:46,"More FSD BETA. Shot in wide lens to show reactions to street lights, bicyclists and cars... amazing work @tesla!  https://t.co/YaUKYH8pV3",1.0,1374.0
4/3/2022,9:07:09,"For Tesla the bulls/bears tomorrow both will argue their points. Bull camp: given supply chain issues/Covid shutdowns this was a strong relative delivery number especially considering other auto maker debacles. Bear camp: did not crush numbers, barely hit lowered delivery bogey",1,651.0
1/3/2022,1:47:09,Who’s ready to slaughter some bears this week? 🐻 🔥   $TSLA #Tesla,2,521.0
2022-03-22,12:25:54,Elon Musk on stage 🇩🇪🇩🇪  📸:@Tesla @elonmusk #GigaBerlin  https://t.co/KdzzykPPTC,1.0,2137.0
11/2/21,10:26:56,"Almost 40 mile drive, ~20 miles highway at 78mph, below 40F, and BELOW rated efficiency. Would not have been possible with my Model 3 with resistive heater!  And most importantly I was still warm the entire time. Heat pump is awesome. @tesla @elonmusk  https://t.co/dxUVnRiqoY",1,1842.0
2020-12-19,16:50:07,"Let’s get ready to tumble! Come Monday, $TSLA enters the S&amp;P 500, as the world is aware. This is the one you will tell your grandkids about, or at least the new crop of investors, wondering what the bubble of 2020 was like. Tesla can be your example of the insanity....1/",1.0,6919.0
11/27/2021,10:25:28,"$TSLA ULTRA-BULL THESIS  Dojo will accelerate pace of FSD development by 10x to 100x sometime in 2022, at which point Tesla’s lead in AI and robotics will be undeniable to even the most casual observer, and tens of trillions of dollars will flow into the stock in the next decade.  https://t.co/mPo96wZKBX",2,583.0
11/9/21,14:51:30,$2 million paper loss today lol.  Down nearly $3 million this week. All good. Tesla’s fundamentals looks amazing. $TSLA  https://t.co/81lEa3sSJJ,1,3059.0
11/23/21,16:03:31,"BREAKING: Elon Musk to launch new social media app called ""Shitter"".  $TSLA",1,1893.0
2/1/2022,12:20:46,BREAKING: January 2022: $TSLA China 🇨🇳 sold 19k vehicles 🤯🤯  That is +38% from 13.7K in the first month of Q4!,2,1407.0
11/30/21,1:51:44,"I just drove a model Y. *HOLY S$*T* — compared to my 2017 model X, this is 10x better: tighter, more responsive, and more fun; damn Tesla!!! I thought I was already a Bull! This is next level!!! $TSLA",1,4297.0
2020-07-10,10:39:49,"A suggestion for u @nikolatrevor, stop  marketing ur company by using the words “Tesla” &amp; “Elon Musk” in the public. As a $TSLA shareholder, I don’t want you or ur company brings a bad name to Tesla in the future. U know, just in case. Thank u.",1.0,1089.0
2020-03-14,21:36:47,The #teslamodely is soo much more awesome in person 😍😍😍😍 #tesla @elonmusk @Tesla  https://t.co/1ZISwKbx4r,1.0,1314.0
2020-04-04,11:32:59,Another special thank you goes out to @Tesla for a donation of Medtronic invasive ventilators to NYC Health + Hospitals/Lincoln #inTheBronx.  https://t.co/BH9SSj4Bbw,1.0,4076.0
10/31/21,17:17:11,"@SawyerMerritt @Tesla By definition, since I own ~20% of Tesla, ~80% of stock gains necessarily went to investors &amp; employees!",2,29965.0
2020-05-09,19:17:07,"@thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell I’m not messing around. Absurd &amp; medically irrational behavior in violation of constitutional civil liberties, moreover by *unelected* county officials with no accountability, needs to stop.",1.0,30283.0
2/13/2022,17:53:41,"New $TSLA price target:   Alex Potter of Piper Sandler has increased his price target to $1,350 from $1,300 following a review of Tesla’s 10-K annual filing.",2,1937.0
2022-04-07,15:50:04,Tesla delivers on their battery day plans tonight. $TSLA  https://t.co/XFFnXmuhh5,1.0,1855.0
12/7/21,8:56:27,Was hit by another vehicle on the major highway (401) last night.  Sent me sliding into another vehicle.  Happy to be driving the safest vehicle.  Thanks @Tesla @elonmusk ❤️🙏🏼  https://t.co/6rTLSR4nXA,1,2581.0
2022-03-09,11:57:15,"$TSLA #1 in auto registrations in US luxury segment for January, edging out BMW for first time.  https://t.co/Sz7roJ1vY4",1.0,1664.0
2022-04-08,12:47:37,Thank you @Tesla and @elonmusk for opening your doors to the public for the #GigaTexas #CyberRodeo. - #JessicaKirsh  https://t.co/PmNDyndSG4,1.0,962.0
2022-04-10,09:29:06,Every time I get back from being around tesla and Elon. I become super motivated. There is something in the air… up half the night thinking about GK Austin. $tsla #tesla,1.0,1523.0
11/4/21,11:14:22,What an amazing and flawless vision this car has. Beautiful creation by Elon Musk and the whole Tesla team. @elonmusk @Tesla  https://t.co/u2QctfGSLz,1,4593.0
2/26/2022,13:27:15,Keep in mind @elonmusk is the reason the US has a real space program and ended our reliance on Russia in space. #spaceX #tesla $tsla,1,7767.0
12/2/21,12:13:04,"The real $TSLA Cybertruck will blow minds. That 2019 version we saw at the unveiling doesn't hold a candle to the final design.  That's all I can say...  That, and I hope you own a lot of $TSLA  https://t.co/7tBZ1O9RML",1,1819.0
1/20/2022,7:00:00,"(1/?) Part of the bear case (forever) is that Teslas are awful cars but people have no other EV choice so they suffer with Tesla. As soon as there are more EVs no one will buy Tesla any more. This is noted from financial institutions and in the media, going unchallenged.",0,561.0
2022-04-09,04:28:38,"$TSLA is so incredibly undervalued right now. A year from now, all your friends will say you were “lucky” - you weren’t lucky, you did all your own research instead of listening to mainstream media!",2.0,1139.0
11/21/21,10:34:21,"@elonmusk is right: the world needs AVs soon.  One day, we’ll look back in horror at how unsafe it was to let people drive cars manually, the way we already can’t believe smoking was once permitted on airplanes and in doctors’ offices.  #HumanPilot #CornerCasesForKarpathy $TSLA  https://t.co/4WLGj4H7mp",1,4774.0
2022-03-30,12:38:32,Giga Berlin delivery Day 🤯🤯🤯🔥🔥🔥 @elonmusk @tesla  https://t.co/MspLcgHTsR,1.0,3204.0
2020-10-29,10:44:26,Tesla owners. I highly recommend FSD. Buy it now and save yourself the money.  You’re going to want it and it will change your life for the better. For sure! I’ve seen this future. And it’s super sweet. @elonmusk #tesla $tsla  https://t.co/Chqb0ksL44,1.0,1966.0
2022-04-09,17:48:23,Spotted: New $TSLA Chief Accounting Officer    https://t.co/lirOFbyJVW,1.0,701.0
2022-03-12,23:03:46,This is the greatest vehicle I’ve ever owned! The launch is awesome but the sustained power over 60mph is where this thing really shines! #plaidarmy @tesla @elonmusk  https://t.co/Z7kvT5xDgI,1.0,5256.0
4/10/2022,16:12:05,"$TSLA Bulls are really getting absurd with their predictions. Buffalo isn't doing jack squat, Berlin and Austin are really just shells right now. Yet #Tesla will open 5-10 new factories in the next 2 years? Even Elon wouldn't lie like that.    https://t.co/j5KCyedYK5",0,145.0
4/20/2022,16:16:55,BREAKING: Tesla $3.22 beat 2.26 Estimate as well as bear all the Tesla bulls Estimate 🤣 $TSLA 🔥📈🚀,2,866.0
1/25/2022,18:23:32,@McDonalds @Tesla  https://t.co/z0xm7ncGhu,1,1733.0
2020-09-11,23:35:02,Parents test drove Tesla's today &amp; then ordered a Model Y!!!  I'M SOO HAPPY FOR THEM!  🎉🥳 $tsla #tesla,1.0,504.0
1/12/2022,16:53:08,"Fibonacci Advisors initiates coverage on Tesla with a Buy Rating and a 1-year price target of $1,123.58, a bear case of $112.35, and a bull case of $11,235.813.  They expect a 61.8033989% revenue CAGR.  So oddly specific, those numbers… 🙃",1,638.0
2020-10-20,21:18:41,Autopark might be my favorite Tesla feature   A lifechanger for the parking-challenged such as myself @tesla @elonmusk  https://t.co/7sbU9ZYm1c,1.0,1470.0
2/24/2022,21:45:09,"Alaska’s Kenai Peninsula will no longer rely on gas turbines to distribute power to the community up to 4 months/year. Homer Electric installed 37 Tesla Megapacks, providing grid stability even in freezing temperatures of -30°F @TeslaCharging @elonmusk @Tesla  https://t.co/TzlJGglofT",1,4078.0
11/25/21,14:42:11,Huge thank you to all the @Tesla employees out there who make it all possible. Forever grateful. #Tesla @elonmusk  https://t.co/FcMtBCzi4K,1,1748.0
2020-03-25,14:28:46,@flcnhvy @Tesla Making good progress. We will do whatever is needed to help in these difficult times.,1.0,11794.0
2020-04-15,21:56:20,"@PPathole @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla The way things are looking right now, the world will soon be flooded with excess ventilators. Even NY is giving them away!",1.0,1387.0
2020-11-19,13:30:51,"I’m up nearly $1.5 million this week in $TSLA, nearly paying for the bachelor pad I just purchased (not selling any shares).  It’s shocking how nearly everyone in the financial community still does not fucking understand the Tesla product roadmap.",2.0,1383.0
2020-10-08,21:59:21,"Why anyone would buy anything but @Tesla is beyond me 😉  It's the only car I have bought that gets better with age and looks like this after 61,000 miles in 2 years.  https://t.co/WIgkbCt0ev",1.0,1563.0
2020-09-23,09:36:48,I love how the same group of analysts that don’t get tesla. Still don’t get it. Hope they push this stock down to buy at more reasonable levels. Tesla looks like a trillion dollar company in 3 years. #tesla $tsla,2.0,1195.0
4/7/2022,11:12:04,"NEWS: Texas Governor Greg Abbott and Senator Ted Cruz are expected to speak at Teslas Cyber Rodeo tonight.   Tesla has even secured a permit for a fireworks display.  Tesla bull Trip Chowdhry of Global Equities Research called the event a ""very strong catalyst"" for $TSLA.  https://t.co/IU2pmKlGK7",1,1963.0
2022-04-03,13:01:59,"I’ve never had a position but anyone thinking about $TSLA should visit the SF Bay Area. Sometimes feels as if every other car is a Tesla. If they achieve such market share worldwide, it may indeed become the largest company in the world (by revenue, profits, market cap, etc).",2.0,1737.0
11/3/21,20:56:28,Should @Tesla start accepting $Shib as payment? 🤭,1,4658.0
3/2/2022,7:45:00,Look around the #ElectricVehicle space 👀  • Rivian retroactively raises prices ~$15k • Lucid cuts production forecast ~40% • Jim Farley admits Ford lacks EV talent • GM sells 26 EV's in Q4  The difficulty of what @Tesla and @elonmusk have done is NOT well understood ⚡️,1,2172.0
2020-11-05,18:21:45,People could be toasting S&amp;P 500 inclusion with Tesla Tequila.... $TSLA,1.0,1164.0
2022-04-08,12:28:08,"It was great meeting so many people in the Tesla community over the last couple of days! Traveling back today but will be posting some behind the scenes things on the channel, then back to normal episodes on Monday. $TSLA  https://t.co/Y7Ngpywlsu",1.0,1750.0
11/17/21,9:15:45,"@jimcramer GM is BlackBerry.  VW is Nokia.  Ford is Motorola. There’s only one $TSLA, Jim. The rest is Kabuki theater.",1,1854.0
12/22/21,10:21:26,Is @elonmusk showing us a new @Tesla camper product? What’s on his shirt?? $TSLA  https://t.co/zqROodXCpJ,1,1884.0
11/27/21,20:45:37,"After only 3 days with #FSDBeta, my mind is completely blown. Beyond my expectations. I can’t begin to imagine how much better it will advance with each update. This is the future. $TSLA  https://t.co/HHIk1OSB39",1,1749.0
12/28/21,10:27:11,FSD beta update.  It’s getting so good so fast. All naysayers will be wrong again.  The Tesla will safely drive itself much sooner than you think. It’s a matter of time… $tsla,2,1576.0
2020-06-25,18:05:18,First thoughts driving my new Tesla model Y. Review and discussion of what I learned at Tesla today and outlook for the stock. #tesla $tsla #teslamodelY #StockMarket #stock @elonmusk   https://t.co/Jc5E6n1VUN,1.0,6226.0
12/31/21,11:45:26,"I feel emence gratitude today for all of my Twitter friends. Thank you all for your positive support, banter and fun. I try my best to give twitter the insights into trading and markets. And of course everything else. Thank you in particular the amazing tesla community! $tsla",1,1579.0
2020-12-21,18:52:43,LOL $AAPL announced its assassination of $TSLA the moment it was included in the $SPX 😂  Savage 😂,0.0,1402.0
2020-04-04,12:00:20,"We are overwhelmed by the generosity of @Tesla who donated 40 ventilators to us today! Thank you, #Tesla, for helping us breathe a little easier during this difficult time.  https://t.co/oe03m4zXPi",1.0,8176.0
10/31/21,15:38:40,The media unfortunately never covers how much money @elonmusk and @tesla have made their employees through stock options because it doesn’t fit their BS narratives. Same with politicians. There are tons of millionaires within Tesla now because how well the stock/company has done.,1,10792.0
2020-06-02,05:47:08,"Hey @elonmusk I’m looking forward to the #CyberTruck next year! By then, I predict you can buy it with just one #Bitcoin. If $BTC price exceeds $39,900 by late 2021, I’ll GIVE AWAY a FREE @Tesla CyberTruck to one lucky person who Likes &amp; Retweets this.  Yes, I’m serious. #Retweet  https://t.co/RcMpcqSPdV",1.0,24112.0
4/25/2022,3:33:35,warm cozy shower or bath right before bedtime really increases your sleep quality. yes it is obvious. yes it still bears repeating.,1,120.0
1/21/2022,19:57:20,$TSLA up a whopping +11.49% the past 12 months.  It’s not like:  - Production ~doubled YoY + will do so AGAIN this year - Auto margins already 2-3x rest of industry + growing - Competition still coming prematurely all over self - Unassailable lead in FSD - On path to solving AGI,2,1413.0
2020-08-11,17:10:18,$TSLA back to the $200 - $300 range we are all too familiar with :),1.0,1612.0
1/25/2022,15:43:40,Tomorrow is a big day. We have tesla earnings and the Fed meeting. Followed by Thursday with all the big caps reporting.  We need a tone change badly... $TSLA $AAPL $MSFT,1,1460.0
1/27/2022,21:56:06,My dad called me. Advised again to sell most of my $TSLA. Told me that geopolitical uncertainty and competition from Chinese car companies will negatively impact #Tesla going forward. I disagreed with him.,1,1697.0
11/18/21,0:38:05,He’s still sleeping.  $TSLA,1,2600.0
2022-04-01,20:05:54,Elon Musk has confirmed that $TSLA will produce the $AAPL car,1.0,3171.0
12/24/21,4:14:02,Thanks @tesla for the latest updated. Loving the new features.  https://t.co/J5jAgzI1GQ,2,1807.0
11/17/2021,15:49:43,Hangman just drove by in a Tesla with bull horns on the hood,1,106.0
2022-04-05,18:46:00,"Kawa to @GerberKawasaki: “I own a Porsche Taycan and was notified I needed an OTA upgrade ... but had to go to the service/dealer for the download - when I went there, I was informed they needed to hold my car for 8/10 days” $TSLA  [true story, Ross can confirm]",1.0,645.0
11/1/21,16:15:42,"$TSLA is now at $6,044 pre-split. I know it makes no sense to talk in pre-split terms, but it really puts things into perspective. Pretty incredible past 45 days!",2,1912.0
12/17/21,4:28:11,Waymo CEO quit Cruise CEO quit Tesla AI FSD application will be the industry standard. There is no other. It is the reality. @elonmusk $tsla,0,2250.0
2020-03-29,20:34:24,No hay sentimiento igual al de estrenar tu auto nuevo 😱 hoy recibí MI Tesla Model 3!!! Desde que lo manejé supe que quería uno de estos y con esfuerzo y dedicación hoy lo llevo a casa. Les estaré reportando lo que es realmente vivir con el ⚡️🔋 @Tesla  https://t.co/asPjCMgOQD,1.0,6752.0
2022-03-29,00:23:55,The waiter asked what I was celebrating today. $TSLA.  https://t.co/LIFc1QrTWy,1.0,2477.0
2022-04-07,04:04:56,@DBurkland @Tesla @gg4175 @TeslaChillMode @TeslaOwnersEBay @teslaownersSV @BLKMDL3 @MFrunker The door won’t be super strict,1.0,26142.0
11/27/21,1:55:31,"In 2011, @elonmusk told a person shorting Tesla that it was going to sting. Crazy how far @tesla came in 10 years.   https://t.co/jWDbo1PnE9",1,5599.0
2020-06-01,10:52:54,"Tesla stock pushes toward $900 following Elon Musk’s big space achievement, analyst upgrades $TSLA  https://t.co/WGMAHV0wMo",1.0,1669.0
10/20/2021,20:47:19,4/5 so the bear thesis was that Tesla had the market to themselves but legacy would arrive and demand would instantly plummet for tesla. Tesla should stick to high end niche. Tesla has no advantages. The EV market won’t grow. Teslas are only bought by crazy fans.,1,204.0
1/25/2022,14:07:23,Media math: GM thinks it’ll sell 1M EVs in 2025 while Tesla will likely sell at least 3M+ EVs but somehow GM will “dethrone Tesla in car sales”. 🤔 $TSLA  https://t.co/iIRLRtrDWt,1,1527.0
12/19/21,17:53:50,@GailAlfarATX @peterdog15 @Tesla Tesla will hold a Giga Texas grand opening party with factory tours for the community in early 2022,2,15426.0
10/24/2021,19:50:00,"The hard core Tesla bulls are huddled in the bunker, following their cult leader to the bitter end. This is their rallying cry.  https://t.co/Osg6c3wEka",1,93.0
2020-07-15,08:07:27,Pasaron 17 meses desde que tengo el @Tesla Model X 100 D y complete los 10.000 Km en 🇵🇾!! A costo total en energía eléctrica de 1.3 millones de Guaraníes o 194 U$D. Sin ningún costo en mantenimiento solo un cambio de cubierta y agua para el limpiaparabrisas...  https://t.co/I9I7rjCEYQ,1.0,3544.0
1/3/2022,0:09:45,@Reed_Wolfpack Imagine hating a company so much that you cry foul when they deliver a large consensus beat. It’s impressive that you think the Enron analogy is more likely than just actual record deliveries.  I am thankful though. The tesla thesis wouldn’t be as rewarding without these bears.,1,150.0
10/30/21,18:50:50,Dude picks up his Tesla. 30 minutes later he's at his first Supercharger stop ever. Then he gets to meet 20+ other owners and enthusiasts and learn about his car an share his excitement. He wanted his pic of his first Supercharge!  @Tesla community is the best! @teslaownersmi  https://t.co/avaKabJ6fp,1,1412.0
2022-04-06,10:35:01,Just got some interesting data. I'm now looking for markets to go green by EOD and $TSLA to recover. This is going to be fun.,2.0,837.0
2022-04-08,11:24:46,"Brilliant simplification &amp; cost reduction of U-Flow (bi-directional) cooling ribbon connector of Structural Pack — Compared to Model S Plaid battery pack, this connector requires very little CNC machining and z-axis (top-down) connection greatly facilitates assembly. $TSLA  https://t.co/or7vejJEIL",1.0,1098.0
2022-03-12,01:11:45,Picked up the 2022 Model X LR! Absolutely worth the 14 month wait. Loving the smoothness and comfort. No major quality issues or panel gaps! No squeaks while driving! I can barely feel the bumps. #tesla $tsla $tslaq @ItsKimJava @WholeMarsBlog @DirtyTesla  https://t.co/nrACd3gOQ6,1.0,1774.0
2022-04-08,05:37:56,"$TSLA +0.3% to $1,060 pre-mkt. Equities rose (SPX +0.2% NDX +0.3%). 10yrTY +1.9bp to 2.677%. Cyber Rodeo was largely as billed, with Elon reiterating that TSLA would scale massively, launch FSD in 2022, produce CT in 2023, and build a dedicated robotaxi without specifying time.",2.0,1019.0
2020-06-03,23:45:39,If you rename companies   $tsla = Earth Saver Inc #spacex = Earth Backup Inc  @elonmusk,1.0,9750.0
2020-12-19,22:59:00,Tesla will become the first $5T company. $TSLA 📈,1.0,1651.0
2020-03-19,18:01:26,"Tesla Gigafactory Shanghai 🇨🇳 Production Capacity Has Exceeded Pre C19 Breakout, 91% Recovery Rate  $TSLA #Tesla #China  @elonmusk   https://t.co/YYGnEjGPuf",1.0,2163.0
12/27/21,16:35:47,The yoke is very intuitive and very natural to use. I just drove it myself for the first time and it’s an easier transition from the old steering wheel than most think. Driving Plaid is driving alien technology. @elonmusk @tesla  https://t.co/LtmClYmDRN,1,4873.0
2020-11-16,00:17:36,found the @Tesla taxi in NYC  https://t.co/7fSIJKsdYv,1.0,7673.0
2020-04-08,20:41:11,Tesla wins 5/6 Kelley Blue Book awards  🏆 Best Overall 🏆 Best Value 🏆 Most Refined 🏆 Best Performance 🏆 Best Styling,1.0,35967.0
11/8/21,20:44:50,Retweet If U Want @Tesla To Accept $Shib!!👍💯,1,7311.0
2020-12-07,15:21:50,Just bought $TSLA puts. Will use proceeds (if any) to buy the truck.,1.0,1438.0
12/7/2021,12:53:54,"⚡ 6 catalyst to kick off the 2022 #Doge Bull Run,  Đoge-1 Launch Robinhood Wallets Ethereum Bridge Smart Contracts Đoge Moon Mission Tesla Accept Đoge",1,318.0
2020-12-21,11:03:23,Tesla fans are the best.  $TSLA,1.0,1207.0
4/23/2022,13:01:10,Those who thinks stock spilts won’t affect fundamentals did not buy $TSLA before the last spilt 😆🤣,1,75.0
2022-04-04,16:33:17,Hey @elonmusk how about buying the rest of the $AMC float and have the shorties cover real fast. Then the #AMC apes use our profits to purchase teslas help with earnings and help $TSLA with shorts. $AMC is at 21% SI.,1.0,4112.0
2/26/2022,13:11:03,This war has totally super energized my already huge passion for green energy and transportation adoption. We must get off oil in a hurry. The US needs a climate bill now. $tsla $ggpi $fuv $nee $sedg $spwr $gk #tesla,1,1992.0
2/23/2022,15:27:38,$TSLA will quadruple in 2022 🚀🌕,2,1368.0
2022-03-22,14:10:10,Jim Cramer on $TSLA: I think $TSLA stock is about to have a big run and Tesla stock could be a major leader here; They (Tesla) seem to have the supply chain problems figured out a lot better than everyone else.  https://t.co/pz2HihVCzM,2.0,2233.0
